,date,track,race_number,race_name,market_id,selection_id,selection_name,model_odds,market_name,result,matched_volume,bsp,best_back_1m,best_back_5m,win,model_prob,market_odds
132,2021-02-18,GERALDTON,9,R9 1213m Hcap,1.179420573,9716990,2. Midnight Rocket,4.73,R9 1213m Hcap,LOSER,47784.76,3.2,3.6,3.15,0,0.2114164904862579,0.3125
133,2021-02-18,GRAFTON,1,R1 1006m CL3,1.179418495,35921515,8. Hurricane Max,23.65,R1 1006m CL3,LOSER,1232.88,27.0,29,30,0,0.042283298097251586,0.037037037037037035
134,2021-02-18,GRAFTON,1,R1 1006m CL3,1.179418495,819879,7. Slice Of Heaven,7.06,R1 1006m CL3,LOSER,4895.63,5.47,7,5.3,0,0.141643059490085,0.18281535648994515
135,2021-02-18,GRAFTON,1,R1 1006m CL3,1.179418495,6166522,6. Kid Galahad,10.11,R1 1006m CL3,WINNER,3383.45,13.51,12.5,15.5,1,0.09891196834817013,0.07401924500370097
136,2021-02-18,GRAFTON,1,R1 1006m CL3,1.179418495,25008246,5. Decisive Heart,5.45,R1 1006m CL3,LOSER,8213.73,3.78,4.7,4,0,0.18348623853211007,0.2645502645502646
137,2021-02-18,GRAFTON,1,R1 1006m CL3,1.179418495,25899174,4. Sheezasinga,2.38,R1 1006m CL3,LOSER,14650.36,2.61,2.2,2.8,0,0.42016806722689076,0.3831417624521073
138,2021-02-18,GRAFTON,1,R1 1006m CL3,1.179418495,23924610,2. Fearnley,8.74,R1 1006m CL3,LOSER,2449.57,9.2,9,8,0,0.11441647597254004,0.10869565217391305
139,2021-02-18,GRAFTON,2,R2 1006m 2yo,1.179418497,11063266,7. Mayari,25.7,R2 1006m 2yo,LOSER,822.73,39.89,60,42,0,0.038910505836575876,0.0250689395838556
140,2021-02-18,GRAFTON,2,R2 1006m 2yo,1.179418497,38523129,5. Elite Quality,43.24,R2 1006m 2yo,LOSER,742.27,28.0,38,34,0,0.02312673450508788,0.03571428571428571
141,2021-02-18,GRAFTON,2,R2 1006m 2yo,1.179418497,38523128,4. Supreme Hero,3.93,R2 1006m 2yo,LOSER,2373.29,9.2,8.4,9.8,0,0.2544529262086514,0.10869565217391305
142,2021-02-18,GRAFTON,2,R2 1006m 2yo,1.179418497,38523127,3. General Phelps,6.84,R2 1006m 2yo,WINNER,2118.46,15.98,9.4,17.5,1,0.14619883040935672,0.0625782227784731
143,2021-02-18,GRAFTON,2,R2 1006m 2yo,1.179418497,346214,2. Baronial,6.65,R2 1006m 2yo,LOSER,8524.94,4.56,5.9,4.6,0,0.15037593984962405,0.2192982456140351
144,2021-02-18,GRAFTON,2,R2 1006m 2yo,1.179418497,38523126,1. Buck Pharoah,2.76,R2 1006m 2yo,LOSER,24626.81,1.91,1.81,1.81,0,0.3623188405797102,0.5235602094240838
145,2021-02-18,GRAFTON,2,R2 1006m 2yo,1.179418497,38523131,8. Super Angel,53.7,R2 1006m 2yo,LOSER,397.13,44.0,48,42,0,0.018621973929236497,0.022727272727272728
146,2021-02-18,GRAFTON,2,R2 1006m 2yo,1.179418497,38523132,9. Tonatrix,168.5,R2 1006m 2yo,LOSER,192.56,100.24,85,120,0,0.005934718100890208,0.009976057462090982
147,2021-02-18,GRAFTON,3,R3 1106m Mdn,1.179418499,38352397,2. Cardento,5.68,R3 1106m Mdn,LOSER,6737.07,5.69,5,5.7,0,0.17605633802816903,0.17574692442882248
148,2021-02-18,GRAFTON,3,R3 1106m Mdn,1.179418499,38523133,1. Kentucky Grey,27.28,R3 1106m Mdn,LOSER,2499.61,11.91,14,15,0,0.03665689149560117,0.08396305625524769
149,2021-02-18,GRAFTON,3,R3 1106m Mdn,1.179418499,38265453,5. Into the Blue,18.61,R3 1106m Mdn,LOSER,1917.36,14.01,14.5,15,0,0.05373455131649651,0.07137758743754462
150,2021-02-18,GRAFTON,3,R3 1106m Mdn,1.179418499,35819244,6. Royal Delights,13.19,R3 1106m Mdn,LOSER,2474.01,9.13,12,11,0,0.0758150113722517,0.10952902519167579
151,2021-02-18,GRAFTON,3,R3 1106m Mdn,1.179418499,38523135,4. Drop It Deep,3.92,R3 1106m Mdn,WINNER,11975.51,4.42,4.3,4.7,1,0.25510204081632654,0.22624434389140272
152,2021-02-18,GRAFTON,3,R3 1106m Mdn,1.179418499,5435193,8. The Actress,7.73,R3 1106m Mdn,LOSER,3192.93,9.35,9.6,12,0,0.129366106080207,0.10695187165775401
153,2021-02-18,GRAFTON,3,R3 1106m Mdn,1.179418499,38523134,3. Direct Heat,7.27,R3 1106m Mdn,LOSER,6535.74,5.1,5.7,5.9,0,0.13755158184319122,0.19607843137254904
154,2021-02-18,GRAFTON,4,R4 2220m Hcap,1.179418501,17131897,1. Bullet Shot,5.66,R4 2220m Hcap,LOSER,8747.38,4.7,4.5,4.4,0,0.17667844522968199,0.2127659574468085
155,2021-02-18,GRAFTON,4,R4 2220m Hcap,1.179418501,13184595,2. Glycine Max,5.66,R4 2220m Hcap,LOSER,8448.13,4.62,4.3,3.95,0,0.17667844522968199,0.21645021645021645
156,2021-02-18,GRAFTON,4,R4 2220m Hcap,1.179418501,11909040,3. Itsa Fait Accompli,8.55,R4 2220m Hcap,LOSER,5118.93,7.8,8,8.6,0,0.11695906432748537,0.12820512820512822
157,2021-02-18,GRAFTON,4,R4 2220m Hcap,1.179418501,637279,4. Eurosymbol,14.4,R4 2220m Hcap,LOSER,2061.03,29.8,22,30,0,0.06944444444444445,0.03355704697986577
158,2021-02-18,GRAFTON,4,R4 2220m Hcap,1.179418501,35442001,6. Tickets For Youth,9.28,R4 2220m Hcap,LOSER,3456.73,7.32,8,8.8,0,0.10775862068965518,0.13661202185792348
159,2021-02-18,GRAFTON,4,R4 2220m Hcap,1.179418501,12633518,7. Kilmarnock,12.56,R4 2220m Hcap,WINNER,4719.97,10.5,8.6,9.4,1,0.07961783439490445,0.09523809523809523
160,2021-02-18,GRAFTON,4,R4 2220m Hcap,1.179418501,7187439,8. Sweet William,22.21,R4 2220m Hcap,LOSER,1539.07,26.87,23,24,0,0.04502476361999099,0.03721622627465575
161,2021-02-18,GRAFTON,4,R4 2220m Hcap,1.179418501,25887387,9. Lady Grande,7.19,R4 2220m Hcap,LOSER,5763.72,7.28,7.4,7.4,0,0.13908205841446453,0.13736263736263735
162,2021-02-18,GRAFTON,5,R5 1410m Mdn,1.179418503,744015,2. Mikado,4.6,R5 1410m Mdn,LOSER,22866.39,3.6,4.2,3.8,0,0.2173913043478261,0.2777777777777778
163,2021-02-18,GRAFTON,5,R5 1410m Mdn,1.179418503,38523137,3. So And So,12.08,R5 1410m Mdn,LOSER,2595.3,24.0,17.5,20,0,0.08278145695364239,0.041666666666666664
164,2021-02-18,GRAFTON,5,R5 1410m Mdn,1.179418503,418984,4. Gold King,69.02,R5 1410m Mdn,LOSER,738.19,64.46,36,50,0,0.014488554042306579,0.015513496742165686
165,2021-02-18,GRAFTON,5,R5 1410m Mdn,1.179418503,38523139,6. I Am A Beauty,7.36,R5 1410m Mdn,LOSER,4307.81,10.34,8.2,9.8,0,0.1358695652173913,0.09671179883945842
166,2021-02-18,GRAFTON,5,R5 1410m Mdn,1.179418503,28506904,7. Auszone,26.95,R5 1410m Mdn,LOSER,983.29,46.0,22,36,0,0.03710575139146568,0.021739130434782608
167,2021-02-18,GRAFTON,5,R5 1410m Mdn,1.179418503,38523140,8. Flying Euros,12.08,R5 1410m Mdn,LOSER,7302.04,6.68,7.4,6.2,0,0.08278145695364239,0.14970059880239522
168,2021-02-18,GRAFTON,5,R5 1410m Mdn,1.179418503,38523136,1. Nishikori,5.07,R5 1410m Mdn,WINNER,11984.95,5.4,5.3,5.9,1,0.1972386587771203,0.18518518518518517
169,2021-02-18,GRAFTON,5,R5 1410m Mdn,1.179418503,38523141,9. Hollymede,194.52,R5 1410m Mdn,LOSER,225.42,555.58,140,280,0,0.005140859551717046,0.0017999208034846466
170,2021-02-18,GRAFTON,5,R5 1410m Mdn,1.179418503,38523143,12. Sethlans,5.36,R5 1410m Mdn,LOSER,17130.09,4.76,4.5,5,0,0.18656716417910446,0.21008403361344538
171,2021-02-18,GRAFTON,5,R5 1410m Mdn,1.179418503,36758361,11. Melaina Rock,47.48,R5 1410m Mdn,LOSER,506.51,77.58,55,60,0,0.02106149957877001,0.012889920082495489
172,2021-02-18,GRAFTON,5,R5 1410m Mdn,1.179418503,38523142,10. Long Tall Glasses,189.29,R5 1410m Mdn,LOSER,240.71,288.5,130,190,0,0.005282899255111205,0.0034662045060658577
173,2021-02-18,GRAFTON,6,R6 1410m CL1,1.179418505,38523148,14. Flying Prince,170.11,R6 1410m CL1,LOSER,150.5,250.0,90,180,0,0.005878549174063841,0.004
174,2021-02-18,GRAFTON,6,R6 1410m CL1,1.179418505,38523147,13. Skald,77.64,R6 1410m CL1,LOSER,755.58,44.8,55,50,0,0.01287995878413189,0.022321428571428572
175,2021-02-18,GRAFTON,6,R6 1410m CL1,1.179418505,38328814,12. Magic Moet,18.28,R6 1410m CL1,LOSER,1955.65,30.0,21,25,0,0.05470459518599562,0.03333333333333333
176,2021-02-18,GRAFTON,6,R6 1410m CL1,1.179418505,852105,11. Safely Home,39.79,R6 1410m CL1,LOSER,446.15,82.56,75,65,0,0.025131942699170646,0.012112403100775193
177,2021-02-18,GRAFTON,6,R6 1410m CL1,1.179418505,38523146,10. Northern Star,35.54,R6 1410m CL1,LOSER,986.45,27.0,36,32,0,0.028137310073157007,0.037037037037037035
178,2021-02-18,GRAFTON,6,R6 1410m CL1,1.179418505,2017578,9. Special Union,9.73,R6 1410m CL1,LOSER,6034.87,7.0,9.6,8.8,0,0.10277492291880781,0.14285714285714285
179,2021-02-18,GRAFTON,6,R6 1410m CL1,1.179418505,38523145,8. Volfoni,4.57,R6 1410m CL1,LOSER,13260.55,4.15,3.8,4.2,0,0.2188183807439825,0.24096385542168672
180,2021-02-18,GRAFTON,6,R6 1410m CL1,1.179418505,24823885,6. Old Timing Man,26.57,R6 1410m CL1,LOSER,2749.39,24.87,17.5,18.5,0,0.03763643206624012,0.04020908725371934
181,2021-02-18,GRAFTON,6,R6 1410m CL1,1.179418505,35453263,4. Fior The Tiger,15.15,R6 1410m CL1,LOSER,1086.7,28.11,23,25,0,0.066006600660066,0.03557452863749555
182,2021-02-18,GRAFTON,6,R6 1410m CL1,1.179418505,36795697,5. Franklin Corners,8.85,R6 1410m CL1,WINNER,14395.25,5.84,6.2,5.5,1,0.11299435028248588,0.17123287671232876
183,2021-02-18,GRAFTON,6,R6 1410m CL1,1.179418505,38523144,3. Estroncio,14.57,R6 1410m CL1,LOSER,1895.61,20.9,18,20,0,0.06863417982155114,0.04784688995215311
184,2021-02-18,GRAFTON,6,R6 1410m CL1,1.179418505,28540846,2. Four Egos,11.02,R6 1410m CL1,LOSER,3648.51,8.8,9.6,9.6,0,0.09074410163339383,0.11363636363636363
185,2021-02-18,GRAFTON,6,R6 1410m CL1,1.179418505,28420370,1. Courageous,5.69,R6 1410m CL1,LOSER,6744.3,7.83,7.4,7.8,0,0.17574692442882248,0.1277139208173691
186,2021-02-18,GRAFTON,7,R7 1106m Hcap,1.179418507,38523150,11. Island Daze,14.03,R7 1106m Hcap,LOSER,2491.3,21.07,22,22,0,0.07127583749109052,0.04746084480303749
187,2021-02-18,GRAFTON,7,R7 1106m Hcap,1.179418507,22648810,10. Gold Rhapsody,18.55,R7 1106m Hcap,LOSER,3236.67,18.0,17,18.5,0,0.053908355795148244,0.05555555555555555
188,2021-02-18,GRAFTON,7,R7 1106m Hcap,1.179418507,15268650,8. Patriot,15.01,R7 1106m Hcap,WINNER,2852.63,15.0,15,13,1,0.06662225183211193,0.06666666666666667
189,2021-02-18,GRAFTON,7,R7 1106m Hcap,1.179418507,22288546,7. Fair Dinkum,12.36,R7 1106m Hcap,LOSER,2640.88,15.92,15.5,15,0,0.08090614886731393,0.06281407035175879
190,2021-02-18,GRAFTON,7,R7 1106m Hcap,1.179418507,12902300,6. Dominant Crown,10.29,R7 1106m Hcap,LOSER,5479.08,26.29,19,21,0,0.09718172983479106,0.038037276531000384
191,2021-02-18,GRAFTON,7,R7 1106m Hcap,1.179418507,13184815,4. Evopex,21.82,R7 1106m Hcap,LOSER,897.48,51.62,46,55,0,0.045829514207149404,0.019372336303758234
192,2021-02-18,GRAFTON,7,R7 1106m Hcap,1.179418507,12699789,3. Nothingforthepress,5.71,R7 1106m Hcap,LOSER,13187.4,4.9,5.5,5.2,0,0.17513134851138354,0.2040816326530612
193,2021-02-18,GRAFTON,7,R7 1106m Hcap,1.179418507,16480608,2. Bugalugs,2.81,R7 1106m Hcap,LOSER,68987.59,2.38,2.1,2.18,0,0.35587188612099646,0.42016806722689076
194,2021-02-18,GRAFTON,7,R7 1106m Hcap,1.179418507,38523151,12. Cocky Rocky,18.94,R7 1106m Hcap,LOSER,5017.2,15.0,16,17.5,0,0.05279831045406547,0.06666666666666667
195,2021-02-18,KANGAROO ISLAND,1,R1 1008m Mdn,1.179418936,38522935,10. Virago Miss,15.75,R1 1008m Mdn,LOSER,2455.36,13.39,9.8,13,0,0.06349206349206349,0.07468259895444361
196,2021-02-18,KANGAROO ISLAND,1,R1 1008m Mdn,1.179418936,27693046,8. Zarafshan,17.49,R1 1008m Mdn,LOSER,1966.35,15.5,16.5,16.5,0,0.057175528873642086,0.06451612903225806
197,2021-02-18,KANGAROO ISLAND,1,R1 1008m Mdn,1.179418936,38522934,7. Nike Belle,15.11,R1 1008m Mdn,LOSER,4247.43,12.0,11,11.5,0,0.06618133686300463,0.08333333333333333
198,2021-02-18,KANGAROO ISLAND,1,R1 1008m Mdn,1.179418936,27541983,6. Needa,10.74,R1 1008m Mdn,WINNER,34786.29,3.15,3.45,2.96,1,0.0931098696461825,0.31746031746031744
199,2021-02-18,KANGAROO ISLAND,1,R1 1008m Mdn,1.179418936,38522933,5. Ki Evil Angel,28.4,R1 1008m Mdn,LOSER,1225.3,27.68,27,23,0,0.035211267605633804,0.036127167630057806
200,2021-02-18,KANGAROO ISLAND,1,R1 1008m Mdn,1.179418936,36568841,4. Attack The Pin,5.71,R1 1008m Mdn,LOSER,16100.77,4.36,4,4.6,0,0.17513134851138354,0.2293577981651376
201,2021-02-18,KANGAROO ISLAND,1,R1 1008m Mdn,1.179418936,27202679,3. Jacks N Daniels,15.11,R1 1008m Mdn,LOSER,1562.28,21.98,22,20,0,0.06618133686300463,0.04549590536851683
202,2021-02-18,KANGAROO ISLAND,1,R1 1008m Mdn,1.179418936,38522932,2. Dark Ace,24.83,R1 1008m Mdn,LOSER,1388.84,18.5,18,18,0,0.04027386226339106,0.05405405405405406
203,2021-02-18,KANGAROO ISLAND,1,R1 1008m Mdn,1.179418936,36568844,1. My Boy Percey,41.47,R1 1008m Mdn,LOSER,1423.98,32.0,26,28,0,0.024113817217265493,0.03125
204,2021-02-18,KANGAROO ISLAND,1,R1 1008m Mdn,1.179418936,38522936,11. Troubled Times,39.92,R1 1008m Mdn,LOSER,1609.17,20.77,18,19.5,0,0.0250501002004008,0.04814636494944632
205,2021-02-18,KANGAROO ISLAND,2,R2 1360m Mdn,1.179418938,28025047,2. Noahs Heart,41.43,R2 1360m Mdn,LOSER,421.53,65.0,36,40,0,0.024137098720733767,0.015384615384615385
206,2021-02-18,KANGAROO ISLAND,2,R2 1360m Mdn,1.179418938,38276324,1. Brer Rabbit,86.76,R2 1360m Mdn,LOSER,181.61,165.22,80,90,0,0.01152604887044721,0.006052536012589275
207,2021-02-18,KANGAROO ISLAND,2,R2 1360m Mdn,1.179418938,38522939,3. Henry The Bruce,42.62,R2 1360m Mdn,LOSER,607.93,28.0,28,26,0,0.02346316283435007,0.03571428571428571
208,2021-02-18,KANGAROO ISLAND,2,R2 1360m Mdn,1.179418938,38522940,4. Muffla,1.86,R2 1360m Mdn,WINNER,44848.24,1.51,1.65,1.63,1,0.5376344086021505,0.6622516556291391
209,2021-02-18,KANGAROO ISLAND,2,R2 1360m Mdn,1.179418938,22255302,6. Electrum,42.62,R2 1360m Mdn,LOSER,428.52,55.0,32,44,0,0.02346316283435007,0.01818181818181818
210,2021-02-18,KANGAROO ISLAND,2,R2 1360m Mdn,1.179418938,27922146,7. Kates Valley,81.13,R2 1360m Mdn,LOSER,190.79,77.18,55,55,0,0.01232589670898558,0.012956724540036277
211,2021-02-18,KANGAROO ISLAND,2,R2 1360m Mdn,1.179418938,38522941,8. Up,7.01,R2 1360m Mdn,LOSER,6372.17,8.58,6.4,7.2,0,0.14265335235378032,0.11655011655011654
212,2021-02-18,KANGAROO ISLAND,2,R2 1360m Mdn,1.179418938,38522942,9. Vicarium,12.81,R2 1360m Mdn,LOSER,1477.67,15.5,14,12.5,0,0.078064012490242,0.06451612903225806
213,2021-02-18,KANGAROO ISLAND,2,R2 1360m Mdn,1.179418938,28014172,10. Shes Dreaming,16.96,R2 1360m Mdn,LOSER,1518.34,20.12,19.5,19.5,0,0.05896226415094339,0.049701789264413515
214,2021-02-18,KANGAROO ISLAND,2,R2 1360m Mdn,1.179418938,38522943,11. Mystic Knot,47.16,R2 1360m Mdn,LOSER,322.88,85.0,44,55,0,0.02120441051738762,0.011764705882352941
215,2021-02-18,KANGAROO ISLAND,4,R4 1360m Hcap,1.179418942,25694768,10. Vilanelle,30.97,R4 1360m Hcap,LOSER,1365.55,36.35,29,38,0,0.03228931223764934,0.027510316368638238
216,2021-02-18,KANGAROO ISLAND,4,R4 1360m Hcap,1.179418942,520470,9. Libertys Torch,11.27,R4 1360m Hcap,LOSER,1705.3,21.39,14.5,20,0,0.08873114463176575,0.04675081813931744
217,2021-02-18,KANGAROO ISLAND,4,R4 1360m Hcap,1.179418942,28328845,8. Miss Catastrophi,5.54,R4 1360m Hcap,LOSER,4965.57,5.9,4.5,5.6,0,0.18050541516245489,0.1694915254237288
218,2021-02-18,KANGAROO ISLAND,4,R4 1360m Hcap,1.179418942,38522950,7. Aquestforvalue,180.98,R4 1360m Hcap,LOSER,139.96,245.05,120,220,0,0.005525472427892585,0.004080799836768006
219,2021-02-18,KANGAROO ISLAND,4,R4 1360m Hcap,1.179418942,37506100,6. Trivago Girl,12.86,R4 1360m Hcap,LOSER,4303.88,12.0,13,11.5,0,0.07776049766718507,0.08333333333333333
220,2021-02-18,KANGAROO ISLAND,4,R4 1360m Hcap,1.179418942,38522949,5. Miss Elegance,5.15,R4 1360m Hcap,LOSER,20155.84,5.81,4.8,4.9,0,0.1941747572815534,0.17211703958691912
221,2021-02-18,KANGAROO ISLAND,4,R4 1360m Hcap,1.179418942,27615328,4. Caitlins Angel,6.61,R4 1360m Hcap,LOSER,6129.87,8.5,7.2,8.4,0,0.151285930408472,0.11764705882352941
222,2021-02-18,KANGAROO ISLAND,4,R4 1360m Hcap,1.179418942,13739335,3. A Little Chunky,12.98,R4 1360m Hcap,LOSER,12029.71,5.16,7.2,5.4,0,0.07704160246533127,0.19379844961240308
223,2021-02-18,KANGAROO ISLAND,4,R4 1360m Hcap,1.179418942,38522948,2. Rebel Romance,17.8,R4 1360m Hcap,LOSER,1329.03,31.94,28,30,0,0.056179775280898875,0.031308703819661866
224,2021-02-18,KANGAROO ISLAND,4,R4 1360m Hcap,1.179418942,38522947,1. Marys Pride,13.86,R4 1360m Hcap,WINNER,11613.03,7.47,8.4,7.6,1,0.07215007215007216,0.13386880856760375
225,2021-02-18,KANGAROO ISLAND,5,R5 1008m Hcap,1.179418944,23181990,10. Farstar,182.95,R5 1008m Hcap,LOSER,169.63,264.7,170,230,0,0.005465974309920744,0.0037778617302606727
226,2021-02-18,KANGAROO ISLAND,5,R5 1008m Hcap,1.179418944,28024537,9. Smartkap,11.1,R5 1008m Hcap,WINNER,16349.15,6.4,10,7.2,1,0.0900900900900901,0.15625
227,2021-02-18,KANGAROO ISLAND,5,R5 1008m Hcap,1.179418944,22459350,8. Vietti,8.35,R5 1008m Hcap,LOSER,5777.79,19.6,13.5,17.5,0,0.11976047904191617,0.0510204081632653
228,2021-02-18,KANGAROO ISLAND,5,R5 1008m Hcap,1.179418944,38124760,7. Sylvite,17.68,R5 1008m Hcap,LOSER,1489.51,47.24,42,36,0,0.05656108597285068,0.021168501270110076
229,2021-02-18,KANGAROO ISLAND,5,R5 1008m Hcap,1.179418944,16326956,6. Mighty Moshe,18.99,R5 1008m Hcap,LOSER,1876.45,17.5,15,14,0,0.05265929436545551,0.05714285714285714
230,2021-02-18,KANGAROO ISLAND,5,R5 1008m Hcap,1.179418944,2268072,5. Ronnie,30.37,R5 1008m Hcap,LOSER,890.06,50.73,80,60,0,0.03292723081988805,0.019712201852946976
231,2021-02-18,KANGAROO ISLAND,5,R5 1008m Hcap,1.179418944,38522952,4. Vexatious Boy,91.92,R5 1008m Hcap,LOSER,539.1,100.0,100,90,0,0.010879025239338555,0.01
232,2021-02-18,KANGAROO ISLAND,5,R5 1008m Hcap,1.179418944,16221470,3. Equal Balance,6.78,R5 1008m Hcap,LOSER,6680.25,7.42,7.8,7.8,0,0.14749262536873156,0.1347708894878706
233,2021-02-18,KANGAROO ISLAND,5,R5 1008m Hcap,1.179418944,35935039,1. Valentina Star,4.9,R5 1008m Hcap,LOSER,14691.31,5.14,4.8,5.2,0,0.2040816326530612,0.19455252918287938
234,2021-02-18,KANGAROO ISLAND,5,R5 1008m Hcap,1.179418944,20616964,2. Exalted Gold,3.57,R5 1008m Hcap,LOSER,30440.01,2.95,2.5,2.7,0,0.2801120448179272,0.3389830508474576
235,2021-02-18,KANGAROO ISLAND,6,R6 1750m Hcap,1.179418946,15425068,11. Beaus My Boy,21.35,R6 1750m Hcap,LOSER,1475.74,21.65,18.5,24,0,0.046838407494145196,0.046189376443418015
236,2021-02-18,KANGAROO ISLAND,6,R6 1750m Hcap,1.179418946,28310344,10. Mista Knowitall,20.02,R6 1750m Hcap,LOSER,1450.34,33.27,30,40,0,0.04995004995004995,0.030057108506161705
237,2021-02-18,KANGAROO ISLAND,6,R6 1750m Hcap,1.179418946,28246381,8. Go Boo Boo,8.56,R6 1750m Hcap,LOSER,4433.53,11.91,10.5,13.5,0,0.11682242990654206,0.08396305625524769
238,2021-02-18,KANGAROO ISLAND,6,R6 1750m Hcap,1.179418946,18721075,7. Sentry Gate,21.3,R6 1750m Hcap,LOSER,1550.65,28.93,40,25,0,0.046948356807511735,0.034566194262011754
239,2021-02-18,KANGAROO ISLAND,6,R6 1750m Hcap,1.179418946,10920806,6. Power Glen,19.1,R6 1750m Hcap,LOSER,2482.13,17.5,25,19,0,0.05235602094240837,0.05714285714285714
240,2021-02-18,KANGAROO ISLAND,6,R6 1750m Hcap,1.179418946,16721878,5. El Desperado,13.03,R6 1750m Hcap,WINNER,14945.39,7.84,5.2,6.2,1,0.07674597083653109,0.12755102040816327
241,2021-02-18,KANGAROO ISLAND,6,R6 1750m Hcap,1.179418946,15447400,3. Table Of Wisdom,6.22,R6 1750m Hcap,LOSER,43246.64,2.98,3.95,3,0,0.1607717041800643,0.33557046979865773
242,2021-02-18,KANGAROO ISLAND,6,R6 1750m Hcap,1.179418946,25088025,2. Jacks A Cracker,4.59,R6 1750m Hcap,LOSER,7325.06,8.0,7.8,7.4,0,0.2178649237472767,0.125
243,2021-02-18,KANGAROO ISLAND,6,R6 1750m Hcap,1.179418946,35802249,1. Meadows Young Buck,5.15,R6 1750m Hcap,LOSER,11354.9,7.64,6,8.4,0,0.1941747572815534,0.13089005235602094
244,2021-02-18,KANGAROO ISLAND,6,R6 1750m Hcap,1.179418946,35773073,9. Line Dancer,26.61,R6 1750m Hcap,LOSER,2054.08,29.27,25,28,0,0.03757985719654265,0.0341646737273659
245,2021-02-18,KANGAROO ISLAND,7,R7 1215m Hcap,1.179418948,38522957,11. Shall We Hope,43.32,R7 1215m Hcap,LOSER,609.15,58.6,55,60,0,0.023084025854108955,0.017064846416382253
246,2021-02-18,KANGAROO ISLAND,7,R7 1215m Hcap,1.179418948,24595124,10. Undesire,44.94,R7 1215m Hcap,LOSER,580.25,50.43,65,75,0,0.022251891410769917,0.019829466587348802
247,2021-02-18,KANGAROO ISLAND,7,R7 1215m Hcap,1.179418948,23807458,9. Centre Scoota,11.07,R7 1215m Hcap,WINNER,13560.7,9.69,10.5,9.2,1,0.09033423667570009,0.10319917440660475
248,2021-02-18,KANGAROO ISLAND,7,R7 1215m Hcap,1.179418948,38197713,8. Lady Foxwedge,33.59,R7 1215m Hcap,LOSER,458.54,55.0,80,60,0,0.02977076510866329,0.01818181818181818
249,2021-02-18,KANGAROO ISLAND,7,R7 1215m Hcap,1.179418948,38522956,7. Wicked Scandal,2.4,R7 1215m Hcap,LOSER,53111.53,2.28,1.96,2.14,0,0.4166666666666667,0.4385964912280702
250,2021-02-18,KANGAROO ISLAND,7,R7 1215m Hcap,1.179418948,38522955,6. Vegan,11.37,R7 1215m Hcap,LOSER,2432.11,25.38,26,26,0,0.08795074758135445,0.039401103230890466
251,2021-02-18,KANGAROO ISLAND,7,R7 1215m Hcap,1.179418948,38246787,4. Mossbelle,19.14,R7 1215m Hcap,LOSER,5360.62,10.9,12.5,12,0,0.0522466039707419,0.09174311926605504
252,2021-02-18,KANGAROO ISLAND,7,R7 1215m Hcap,1.179418948,28396908,3. Mr Ranger,6.3,R7 1215m Hcap,LOSER,14220.78,5.61,5.3,4.7,0,0.15873015873015872,0.17825311942959002
253,2021-02-18,KANGAROO ISLAND,7,R7 1215m Hcap,1.179418948,38522954,2. Taipan Tommy,92.81,R7 1215m Hcap,LOSER,462.52,94.11,90,120,0,0.010774701002047193,0.010625863351397301
254,2021-02-18,KANGAROO ISLAND,7,R7 1215m Hcap,1.179418948,38522953,1. Regina Del Dramma,12.98,R7 1215m Hcap,LOSER,3114.51,16.27,17.5,18,0,0.07704160246533127,0.06146281499692686
255,2021-02-18,NEWCASTLE,1,R1 900m CL1,1.179463522,24350555,5. Dragons Beauty,9.23,R1 900m CL1,LOSER,2544.3,15.5,24,17.5,0,0.10834236186348863,0.06451612903225806
256,2021-02-18,NEWCASTLE,1,R1 900m CL1,1.179463522,38522825,1. Miss Bosetti,2.71,R1 900m CL1,WINNER,31647.85,2.62,2.44,2.52,1,0.36900369003690037,0.38167938931297707
257,2021-02-18,NEWCASTLE,1,R1 900m CL1,1.179463522,33668990,2. Embeller,3.9,R1 900m CL1,LOSER,6984.41,3.29,3.2,3.15,0,0.25641025641025644,0.303951367781155
258,2021-02-18,NEWCASTLE,1,R1 900m CL1,1.179463522,1180629,3. Midnight Magic,13.84,R1 900m CL1,LOSER,1683.87,24.01,18,29,0,0.07225433526011561,0.04164931278633902
259,2021-02-18,NEWCASTLE,1,R1 900m CL1,1.179463522,28342650,4. Dozer Bay,5.83,R1 900m CL1,LOSER,5329.87,5.7,5.5,5.6,0,0.17152658662092624,0.17543859649122806
260,2021-02-18,NEWCASTLE,1,R1 900m CL1,1.179463522,21830150,6. Honey Elysees,73.08,R1 900m CL1,LOSER,789.8,56.77,55,65,0,0.013683634373289545,0.017614937466971993
261,2021-02-18,NEWCASTLE,1,R1 900m CL1,1.179463522,22151981,7. Try Me Choice,109.14,R1 900m CL1,LOSER,269.35,401.52,240,350,0,0.00916254352208173,0.0024905359633393106
262,2021-02-18,NEWCASTLE,2,R2 1200m Mdn,1.179418678,38522826,1. Eezee Boomer,17.18,R2 1200m Mdn,LOSER,2168.81,16.74,19.5,16.5,0,0.05820721769499418,0.059737156511350066
263,2021-02-18,NEWCASTLE,2,R2 1200m Mdn,1.179418678,38476155,2. Lake Tai,3.04,R2 1200m Mdn,LOSER,13260.48,3.82,3.05,3.8,0,0.32894736842105265,0.2617801047120419
264,2021-02-18,NEWCASTLE,2,R2 1200m Mdn,1.179418678,36484600,3. Hello Sunshine,5.03,R2 1200m Mdn,WINNER,20642.83,3.75,4.7,4,1,0.19880715705765406,0.26666666666666666
